Campaign_ID,Campaign_Name,Platform,Objective,Ad_Type,Audience_Age,Audience_Gender,Device,Country,Date,Week,Month,Quarter,Year,Impressions,Reach,Clicks,Spend,Conversions,Revenue,CTR,CPC,CPM,Conversion_Rate,CPA,ROAS,ROI
CID1458,Summer Promo Blast,Facebook,Traffic,Video,25-34,Male,Mobile,USA,2024-03-22,12,3,1,2024,20144,14861,1358,283.61,254,21334.73,6.74,0.21,14.08,18.7,1.12,75.23,7422.56
CID1459,Retargeting Strategy,Facebook,Awareness,Video,35-44,Female,Mobile,USA,2024-01-08,2,1,1,2024,19276,13512,1199,178.34,282,29824.87,6.22,0.15,9.25,23.52,0.63,167.24,16623.6
CID1460,Summer Promo Blast,Facebook,Sales,Story,25-34,Mixed,Mobile,USA,2024-01-12,2,1,1,2024,44486,36037,1439,385.98,98,10238.93,3.23,0.27,8.68,6.81,3.94,26.53,2552.71
CID1461,Summer Promo Blast,Instagram,Sales,Carousel,35-44,Mixed,Desktop,USA,2024-10-18,42,10,4,2024,46001,24750,319,227.05,60,8092.25,0.69,0.71,4.94,18.81,3.78,35.64,3464.08
CID1462,Retargeting Strategy,Facebook,Leads,Video,25-34,Mixed,Mobile,USA,2024-05-28,22,5,2,2024,43045,19007,488,360.99,81,7582.41,1.13,0.74,8.39,16.6,4.46,21.0,2000.45
CID1463,Retargeting Strategy,Facebook,Traffic,Image,35-44,Male,Mobile,USA,2024-12-04,49,12,4,2024,17227,9940,528,13.23,111,14112.54,3.06,0.03,0.77,21.02,0.12,1066.71,106570.75
CID1464,Summer Promo Blast,Facebook,Awareness,Carousel,18-24,Mixed,Mobile,USA,2024-03-13,11,3,1,2024,32229,26267,1793,24.57,413,24303.08,5.56,0.01,0.76,23.03,0.06,989.14,98813.63
CID1465,New Product Launch,Facebook,Traffic,Carousel,18-24,Mixed,Mobile,USA,2024-12-11,50,12,4,2024,35256,14871,2119,131.52,322,9671.72,6.01,0.06,3.73,15.2,0.41,73.54,7253.8
CID1466,New Product Launch,Facebook,Traffic,Image,18-24,Mixed,Mobile,USA,2024-04-07,14,4,2,2024,16260,10011,740,321.9,181,9875.96,4.55,0.43,19.8,24.46,1.78,30.68,2968.02
CID1467,Summer Promo Blast,Instagram,Traffic,Carousel,18-24,Mixed,Desktop,USA,2024-05-11,19,5,2,2024,39463,27328,1794,307.65,389,13510.98,4.55,0.17,7.8,21.68,0.79,43.92,4291.67
CID1468,Website Traffic Growth,Facebook,Sales,Video,25-34,Mixed,Desktop,USA,2024-04-06,14,4,2,2024,35535,18476,1168,56.8,262,15435.51,3.29,0.05,1.6,22.43,0.22,271.75,27075.19
CID1469,Lead Generation Max,Instagram,Sales,Image,25-34,Female,Desktop,USA,2024-02-09,6,2,1,2024,48598,20813,3009,381.74,721,22218.61,6.19,0.13,7.86,23.96,0.53,58.2,5720.35
CID1470,Conversion Accelerator,Instagram,Awareness,Image,25-34,Female,Desktop,USA,2024-10-16,42,10,4,2024,15756,6800,412,435.71,61,7133.9,2.61,1.06,27.65,14.81,7.14,16.37,1537.3
CID1471,Conversion Accelerator,Instagram,Leads,Story,18-24,Male,Desktop,USA,2024-05-26,21,5,2,2024,43943,30754,2074,422.21,417,15856.96,4.72,0.2,9.61,20.11,1.01,37.56,3655.7
CID1472,Website Traffic Growth,Facebook,Leads,Carousel,35-44,Mixed,Mobile,USA,2024-05-02,18,5,2,2024,21572,16924,1642,24.64,69,5697.16,7.61,0.02,1.14,4.2,0.36,231.22,23021.59
CID1473,Holiday Mega Sale,Facebook,Awareness,Image,25-34,Mixed,Desktop,USA,2024-12-17,51,12,4,2024,34662,21121,499,232.18,116,10656.46,1.44,0.47,6.7,23.25,2.0,45.9,4489.74
CID1474,Lead Generation Max,Instagram,Sales,Image,25-34,Mixed,Mobile,USA,2024-02-05,6,2,1,2024,45459,40701,1085,438.37,46,1717.98,2.39,0.4,9.64,4.24,9.53,3.92,291.9
CID1475,Retargeting Strategy,Facebook,Leads,Story,25-34,Mixed,Mobile,USA,2024-08-17,33,8,3,2024,17477,12424,981,228.32,73,5468.0,5.61,0.23,13.06,7.44,3.13,23.95,2294.88
CID1476,Retargeting Strategy,Instagram,Awareness,Video,25-34,Mixed,Mobile,USA,2024-02-21,8,2,1,2024,41960,18906,3240,71.71,263,12707.09,7.72,0.02,1.71,8.12,0.27,177.2,17620.11
CID1477,Conversion Accelerator,Instagram,Sales,Story,35-44,Male,Desktop,USA,2024-12-05,49,12,4,2024,19597,17273,423,93.55,87,8644.04,2.16,0.22,4.77,20.57,1.08,92.4,9140.02
CID1478,Website Traffic Growth,Instagram,Awareness,Story,35-44,Female,Desktop,USA,2024-10-06,40,10,4,2024,17966,10972,881,312.44,141,6802.53,4.9,0.35,17.39,16.0,2.22,21.77,2077.23
CID1479,Summer Promo Blast,Instagram,Sales,Carousel,18-24,Female,Desktop,USA,2024-04-25,17,4,2,2024,47943,22230,1332,247.84,251,7422.44,2.78,0.19,5.17,18.84,0.99,29.95,2894.85
CID1480,Website Traffic Growth,Facebook,Awareness,Video,25-34,Mixed,Desktop,USA,2024-09-27,39,9,3,2024,41492,26691,279,255.76,57,6272.68,0.67,0.92,6.16,20.43,4.49,24.53,2352.56
CID1481,Lead Generation Max,Instagram,Traffic,Carousel,25-34,Male,Mobile,USA,2024-02-04,5,2,1,2024,1188,713,94,239.97,7,189.87,7.91,2.55,201.99,7.45,34.28,0.79,-20.88
CID1482,Website Traffic Growth,Facebook,Leads,Story,35-44,Female,Mobile,USA,2024-11-05,45,11,4,2024,43416,28339,3411,336.09,120,7125.94,7.86,0.1,7.74,3.52,2.8,21.2,2020.25
CID1483,Conversion Accelerator,Instagram,Awareness,Video,25-34,Female,Desktop,USA,2024-06-16,24,6,2,2024,39256,25517,3026,435.08,709,76615.48,7.71,0.14,11.08,23.43,0.61,176.1,17509.52
CID1484,Holiday Mega Sale,Facebook,Leads,Story,35-44,Female,Mobile,USA,2024-12-01,48,12,4,2024,12835,8293,419,25.32,72,4898.85,3.26,0.06,1.97,17.18,0.35,193.48,19247.75
CID1485,Conversion Accelerator,Facebook,Awareness,Story,35-44,Female,Desktop,USA,2024-05-22,21,5,2,2024,7540,5298,237,276.17,37,5025.06,3.14,1.17,36.63,15.61,7.46,18.2,1719.55
CID1486,Lead Generation Max,Instagram,Leads,Image,18-24,Male,Desktop,USA,2024-07-12,28,7,3,2024,13900,6963,239,145.47,32,2542.5,1.72,0.61,10.47,13.39,4.55,17.48,1647.78
CID1487,Website Traffic Growth,Facebook,Sales,Carousel,18-24,Mixed,Mobile,USA,2024-07-11,28,7,3,2024,15258,12291,493,113.02,77,4116.78,3.23,0.23,7.41,15.62,1.47,36.43,3542.52
CID1488,Website Traffic Growth,Instagram,Leads,Carousel,35-44,Mixed,Desktop,USA,2024-01-03,1,1,1,2024,26654,19767,1663,100.43,170,15172.5,6.24,0.06,3.77,10.22,0.59,151.08,15007.54
CID1489,Conversion Accelerator,Instagram,Awareness,Carousel,18-24,Male,Desktop,USA,2024-09-28,39,9,3,2024,16132,10336,242,363.29,45,4918.02,1.5,1.5,22.52,18.6,8.07,13.54,1253.74
CID1490,Brand Awareness Boost,Instagram,Traffic,Carousel,35-44,Male,Mobile,USA,2024-10-17,42,10,4,2024,21527,19372,1485,278.57,256,20410.47,6.9,0.19,12.94,17.24,1.09,73.27,7226.87
CID1491,Website Traffic Growth,Facebook,Awareness,Video,35-44,Male,Mobile,USA,2024-06-27,26,6,2,2024,16886,9370,173,58.78,43,1841.67,1.02,0.34,3.48,24.86,1.37,31.33,3033.16
CID1492,Website Traffic Growth,Facebook,Leads,Image,35-44,Male,Mobile,USA,2024-02-05,6,2,1,2024,41325,30757,3187,13.03,625,59156.69,7.71,0.0,0.32,19.61,0.02,4540.04,453903.76
CID1493,New Product Launch,Instagram,Awareness,Carousel,18-24,Female,Mobile,USA,2024-09-09,37,9,3,2024,30782,19385,2332,259.66,293,36376.42,7.58,0.11,8.44,12.56,0.89,140.09,13909.25
CID1494,Summer Promo Blast,Instagram,Sales,Image,35-44,Male,Desktop,USA,2024-09-12,37,9,3,2024,44266,36487,1173,102.71,158,21434.3,2.65,0.09,2.32,13.47,0.65,208.69,20768.76
CID1495,Brand Awareness Boost,Instagram,Sales,Image,25-34,Male,Mobile,USA,2024-03-29,13,3,1,2024,31981,15621,2142,421.49,65,3780.28,6.7,0.2,13.18,3.03,6.48,8.97,796.88
CID1496,Holiday Mega Sale,Instagram,Leads,Video,18-24,Female,Mobile,USA,2024-03-19,12,3,1,2024,18606,12544,1429,36.51,96,14000.58,7.68,0.03,1.96,6.72,0.38,383.47,38247.25
CID1497,Brand Awareness Boost,Facebook,Awareness,Story,25-34,Female,Desktop,USA,2024-03-31,13,3,1,2024,18462,13609,1249,354.2,262,37430.23,6.77,0.28,19.19,20.98,1.35,105.68,10467.54
CID1498,New Product Launch,Instagram,Sales,Video,25-34,Female,Mobile,USA,2024-10-31,44,10,4,2024,23641,15107,1241,192.21,137,4855.37,5.25,0.15,8.13,11.04,1.4,25.26,2426.08
CID1499,Holiday Mega Sale,Facebook,Sales,Carousel,25-34,Mixed,Mobile,USA,2024-09-05,36,9,3,2024,43857,22235,3136,265.33,776,44481.15,7.15,0.08,6.05,24.74,0.34,167.64,16664.46
CID1500,Retargeting Strategy,Facebook,Awareness,Carousel,35-44,Female,Desktop,USA,2024-11-10,45,11,4,2024,47681,41428,2805,314.56,488,64410.57,5.88,0.11,6.6,17.4,0.64,204.76,20376.4
CID1501,Summer Promo Blast,Instagram,Leads,Image,35-44,Male,Mobile,USA,2024-01-01,1,1,1,2024,46919,26738,3208,491.96,311,36007.03,6.84,0.15,10.49,9.69,1.58,73.19,7219.1
CID1502,Website Traffic Growth,Instagram,Awareness,Image,35-44,Male,Desktop,USA,2024-01-14,2,1,1,2024,16569,8751,1167,129.42,84,4931.04,7.04,0.11,7.81,7.2,1.54,38.1,3710.11
CID1503,Retargeting Strategy,Facebook,Awareness,Story,25-34,Male,Mobile,USA,2024-03-21,12,3,1,2024,4731,2727,236,322.66,9,1312.26,4.99,1.37,68.2,3.81,35.85,4.07,306.7
CID1504,Brand Awareness Boost,Facebook,Traffic,Carousel,18-24,Male,Desktop,USA,2024-11-04,45,11,4,2024,41204,22393,1383,383.73,177,9019.05,3.36,0.28,9.31,12.8,2.17,23.5,2250.36
CID1505,Lead Generation Max,Facebook,Leads,Carousel,18-24,Mixed,Desktop,USA,2024-03-05,10,3,1,2024,36594,22011,2279,426.86,264,11062.45,6.23,0.19,11.66,11.58,1.62,25.92,2491.59
CID1506,Website Traffic Growth,Facebook,Traffic,Video,18-24,Male,Mobile,USA,2024-01-11,2,1,1,2024,38482,33933,765,11.18,143,17814.91,1.99,0.01,0.29,18.69,0.08,1593.46,159246.24
CID1507,Lead Generation Max,Facebook,Traffic,Carousel,35-44,Female,Desktop,USA,2024-05-29,22,5,2,2024,25820,11592,1717,55.15,45,3616.77,6.65,0.03,2.14,2.62,1.23,65.58,6458.06
CID1508,Holiday Mega Sale,Facebook,Awareness,Image,18-24,Female,Mobile,USA,2024-07-12,28,7,3,2024,4904,2280,251,266.03,48,4799.22,5.12,1.06,54.25,19.12,5.54,18.04,1704.01
CID1509,Summer Promo Blast,Facebook,Leads,Story,25-34,Mixed,Desktop,USA,2024-01-04,1,1,1,2024,42118,32165,3154,198.14,533,65855.92,7.49,0.06,4.7,16.9,0.37,332.37,33137.06
CID1510,Retargeting Strategy,Facebook,Traffic,Story,35-44,Mixed,Mobile,USA,2024-12-27,52,12,4,2024,20211,10965,120,328.07,19,758.33,0.59,2.73,16.23,15.83,17.27,2.31,131.15
CID1511,Summer Promo Blast,Instagram,Traffic,Story,35-44,Mixed,Mobile,USA,2024-08-31,35,8,3,2024,41029,21573,3214,50.58,123,11839.64,7.83,0.02,1.23,3.83,0.41,234.08,23307.75
CID1512,Conversion Accelerator,Instagram,Awareness,Video,35-44,Female,Mobile,USA,2024-04-23,17,4,2,2024,5666,3989,185,480.72,43,3004.44,3.27,2.6,84.84,23.24,11.18,6.25,524.99
CID1513,Retargeting Strategy,Instagram,Sales,Story,35-44,Female,Desktop,USA,2024-01-15,3,1,1,2024,44656,34056,1031,473.95,257,10313.97,2.31,0.46,10.61,24.93,1.84,21.76,2076.17
CID1514,New Product Launch,Instagram,Traffic,Story,18-24,Female,Desktop,USA,2024-04-17,16,4,2,2024,38360,22097,1086,288.72,63,6139.1,2.83,0.27,7.53,5.8,4.58,21.26,2026.32
CID1515,Website Traffic Growth,Instagram,Awareness,Story,25-34,Mixed,Desktop,USA,2024-04-18,16,4,2,2024,8145,3647,111,362.89,5,668.77,1.36,3.27,44.55,4.5,72.58,1.84,84.29
CID1516,Retargeting Strategy,Facebook,Traffic,Video,35-44,Female,Mobile,USA,2024-11-12,46,11,4,2024,22967,17375,1593,315.43,210,19308.59,6.94,0.2,13.73,13.18,1.5,61.21,6021.35
CID1517,Retargeting Strategy,Instagram,Awareness,Video,18-24,Female,Desktop,USA,2024-01-27,4,1,1,2024,39008,27154,1019,454.21,177,4004.62,2.61,0.45,11.64,17.37,2.57,8.82,781.67
CID1518,Website Traffic Growth,Facebook,Awareness,Carousel,35-44,Mixed,Mobile,USA,2024-11-17,46,11,4,2024,40196,31843,2460,295.11,296,40265.87,6.12,0.12,7.34,12.03,1.0,136.44,13544.36
CID1519,Holiday Mega Sale,Facebook,Leads,Image,25-34,Male,Mobile,USA,2024-03-04,10,3,1,2024,38717,26972,1835,445.07,293,17075.69,4.74,0.24,11.5,15.97,1.52,38.37,3736.63
CID1520,Website Traffic Growth,Facebook,Awareness,Carousel,25-34,Female,Mobile,USA,2024-01-06,1,1,1,2024,32103,19547,285,67.83,50,6481.12,0.89,0.24,2.11,17.54,1.36,95.55,9454.95
CID1521,Brand Awareness Boost,Facebook,Traffic,Video,18-24,Male,Desktop,USA,2024-07-09,28,7,3,2024,36631,29926,1334,245.35,279,26795.58,3.64,0.18,6.7,20.91,0.88,109.21,10821.37
CID1522,Conversion Accelerator,Facebook,Awareness,Video,18-24,Mixed,Desktop,USA,2024-02-08,6,2,1,2024,33000,18336,1298,359.1,137,18583.71,3.93,0.28,10.88,10.55,2.62,51.75,5075.08
CID1523,New Product Launch,Instagram,Awareness,Image,18-24,Mixed,Mobile,USA,2024-01-06,1,1,1,2024,41910,33760,2191,256.53,392,12684.08,5.23,0.12,6.12,17.89,0.65,49.44,4844.48
CID1524,Lead Generation Max,Facebook,Leads,Story,25-34,Female,Mobile,USA,2024-04-19,16,4,2,2024,11134,9821,512,184.45,35,4489.24,4.6,0.36,16.57,6.84,5.27,24.34,2333.85
CID1525,Holiday Mega Sale,Facebook,Sales,Story,35-44,Male,Mobile,USA,2024-12-07,49,12,4,2024,27867,24155,556,193.84,76,10979.73,2.0,0.35,6.96,13.67,2.55,56.64,5564.33
CID1526,Lead Generation Max,Facebook,Awareness,Carousel,35-44,Female,Mobile,USA,2024-11-17,46,11,4,2024,22909,10317,1045,340.93,193,24741.92,4.56,0.33,14.88,18.47,1.77,72.57,7157.18
CID1527,Lead Generation Max,Instagram,Awareness,Carousel,35-44,Male,Mobile,USA,2024-01-11,2,1,1,2024,5047,2847,365,160.96,50,2398.68,7.23,0.44,31.89,13.7,3.22,14.9,1390.23
CID1528,New Product Launch,Instagram,Awareness,Video,18-24,Mixed,Desktop,USA,2024-03-24,12,3,1,2024,39437,33805,2283,418.2,457,47464.16,5.79,0.18,10.6,20.02,0.92,113.5,11249.63
CID1529,Summer Promo Blast,Facebook,Sales,Carousel,18-24,Male,Desktop,USA,2024-09-14,37,9,3,2024,35792,14895,1792,482.89,230,8332.97,5.01,0.27,13.49,12.83,2.1,17.26,1625.65
CID1530,Conversion Accelerator,Instagram,Sales,Carousel,18-24,Mixed,Mobile,USA,2024-04-15,16,4,2,2024,36419,27242,1020,128.82,175,20281.04,2.8,0.13,3.54,17.16,0.74,157.44,15643.7
CID1531,Conversion Accelerator,Instagram,Traffic,Story,18-24,Mixed,Desktop,USA,2024-09-08,36,9,3,2024,42505,18762,576,235.48,125,11188.86,1.36,0.41,5.54,21.7,1.88,47.52,4651.51
CID1532,New Product Launch,Facebook,Sales,Image,25-34,Mixed,Desktop,USA,2024-09-20,38,9,3,2024,46754,35877,1331,431.14,262,15474.24,2.85,0.32,9.22,19.68,1.65,35.89,3489.15
CID1533,Lead Generation Max,Facebook,Leads,Story,25-34,Mixed,Mobile,USA,2024-07-21,29,7,3,2024,6145,4007,390,299.13,90,7824.81,6.35,0.77,48.68,23.08,3.32,26.16,2515.86
CID1534,Lead Generation Max,Instagram,Sales,Image,35-44,Male,Mobile,USA,2024-03-29,13,3,1,2024,39828,22130,622,182.57,123,4715.8,1.56,0.29,4.58,19.77,1.48,25.83,2483.01
CID1535,Website Traffic Growth,Facebook,Awareness,Carousel,25-34,Female,Mobile,USA,2024-12-15,50,12,4,2024,4058,3375,261,100.51,51,1022.0,6.43,0.39,24.77,19.54,1.97,10.17,916.81
CID1536,Brand Awareness Boost,Facebook,Sales,Story,35-44,Mixed,Desktop,USA,2024-03-11,11,3,1,2024,37792,19951,2162,37.61,150,6978.58,5.72,0.02,1.0,6.94,0.25,185.55,18455.12
CID1537,Brand Awareness Boost,Instagram,Sales,Video,18-24,Male,Desktop,USA,2024-06-11,24,6,2,2024,49873,37068,1479,434.03,296,10634.71,2.97,0.29,8.7,20.01,1.47,24.5,2350.22
CID1538,New Product Launch,Facebook,Leads,Image,18-24,Female,Desktop,USA,2024-12-19,51,12,4,2024,11744,5789,483,67.88,73,2401.86,4.11,0.14,5.78,15.11,0.93,35.38,3438.39
CID1539,New Product Launch,Facebook,Traffic,Carousel,35-44,Mixed,Desktop,USA,2024-04-06,14,4,2,2024,38625,29584,1390,492.5,205,22998.45,3.6,0.35,12.75,14.75,2.4,46.7,4569.74
CID1540,Brand Awareness Boost,Instagram,Awareness,Image,25-34,Mixed,Mobile,USA,2024-09-16,38,9,3,2024,39404,25322,2068,109.92,333,12898.57,5.25,0.05,2.79,16.1,0.33,117.35,11634.51
CID1541,Conversion Accelerator,Facebook,Sales,Story,35-44,Male,Desktop,USA,2024-07-23,30,7,3,2024,1362,764,70,183.62,12,1163.8,5.14,2.62,134.82,17.14,15.3,6.34,533.81
CID1542,Conversion Accelerator,Instagram,Traffic,Video,18-24,Female,Mobile,USA,2024-07-30,31,7,3,2024,21340,9093,1649,488.0,397,37867.53,7.73,0.3,22.87,24.08,1.23,77.6,7659.74
CID1543,Brand Awareness Boost,Facebook,Traffic,Carousel,25-34,Female,Desktop,USA,2024-05-22,21,5,2,2024,14625,8302,628,164.15,19,2227.52,4.29,0.26,11.22,3.03,8.64,13.57,1257.0
CID1544,Website Traffic Growth,Facebook,Awareness,Video,35-44,Female,Desktop,USA,2024-01-03,1,1,1,2024,49000,25870,2229,87.84,210,11514.33,4.55,0.04,1.79,9.42,0.42,131.08,13008.3
CID1545,Website Traffic Growth,Facebook,Awareness,Carousel,18-24,Male,Desktop,USA,2024-09-24,39,9,3,2024,19761,14254,1571,477.39,33,3490.88,7.95,0.3,24.16,2.1,14.47,7.31,631.24
CID1546,Retargeting Strategy,Facebook,Sales,Video,35-44,Female,Desktop,USA,2024-09-07,36,9,3,2024,24132,15030,383,259.66,28,4127.98,1.59,0.68,10.76,7.31,9.27,15.9,1489.76
CID1547,Retargeting Strategy,Instagram,Sales,Carousel,35-44,Mixed,Mobile,USA,2024-12-24,52,12,4,2024,45059,29627,2974,45.04,450,19219.72,6.6,0.02,1.0,15.13,0.1,426.73,42572.56
CID1548,Lead Generation Max,Instagram,Awareness,Carousel,25-34,Male,Desktop,USA,2024-07-25,30,7,3,2024,23442,11445,976,100.73,182,20300.3,4.16,0.1,4.3,18.65,0.55,201.53,20053.18
CID1549,Retargeting Strategy,Instagram,Sales,Carousel,35-44,Male,Desktop,USA,2024-12-04,49,12,4,2024,20411,14412,726,292.79,103,10628.09,3.56,0.4,14.34,14.19,2.84,36.3,3529.94
CID1550,Brand Awareness Boost,Instagram,Leads,Image,25-34,Male,Desktop,USA,2024-03-17,11,3,1,2024,7232,5811,146,280.75,12,286.86,2.02,1.92,38.82,8.22,23.4,1.02,2.18
CID1551,Holiday Mega Sale,Instagram,Traffic,Video,35-44,Mixed,Mobile,USA,2024-12-13,50,12,4,2024,10567,8621,318,246.3,36,2499.06,3.01,0.77,23.31,11.32,6.84,10.15,914.64
CID1552,Website Traffic Growth,Instagram,Leads,Story,25-34,Female,Desktop,USA,2024-09-12,37,9,3,2024,46356,19149,2182,408.63,308,10096.05,4.71,0.19,8.82,14.12,1.33,24.71,2370.71
CID1553,Conversion Accelerator,Facebook,Leads,Image,35-44,Female,Mobile,USA,2024-08-12,33,8,3,2024,31479,26156,1994,172.87,299,17497.39,6.33,0.09,5.49,14.99,0.58,101.22,10021.7
CID1554,Conversion Accelerator,Instagram,Traffic,Video,35-44,Mixed,Desktop,USA,2024-04-13,15,4,2,2024,21533,12950,171,325.01,18,2271.95,0.79,1.9,15.09,10.53,18.06,6.99,599.04
CID1555,Retargeting Strategy,Facebook,Traffic,Story,18-24,Female,Mobile,USA,2024-04-02,14,4,2,2024,29376,13516,727,224.75,164,3552.1,2.47,0.31,7.65,22.56,1.37,15.8,1480.47
CID1556,Holiday Mega Sale,Facebook,Traffic,Carousel,18-24,Mixed,Mobile,USA,2024-04-14,15,4,2,2024,39483,30872,914,422.92,72,2014.9,2.31,0.46,10.71,7.88,5.87,4.76,376.43
CID1557,Website Traffic Growth,Instagram,Traffic,Video,18-24,Male,Mobile,USA,2024-02-05,6,2,1,2024,19654,10471,125,105.13,24,1132.25,0.64,0.84,5.35,19.2,4.38,10.77,977.0
CID1558,Lead Generation Max,Facebook,Awareness,Carousel,35-44,Female,Desktop,USA,2024-09-08,36,9,3,2024,40963,18686,2061,485.71,111,7174.53,5.03,0.24,11.86,5.39,4.38,14.77,1377.12
CID1559,Website Traffic Growth,Instagram,Traffic,Story,35-44,Male,Desktop,USA,2024-01-05,1,1,1,2024,39254,25726,588,52.55,130,10296.46,1.5,0.09,1.34,22.11,0.4,195.94,19493.64
CID1560,Retargeting Strategy,Facebook,Sales,Image,18-24,Male,Desktop,USA,2024-11-16,46,11,4,2024,22310,18607,816,299.03,147,20118.66,3.66,0.37,13.4,18.01,2.03,67.28,6627.97
CID1561,Website Traffic Growth,Instagram,Awareness,Image,25-34,Female,Mobile,USA,2024-12-29,52,12,4,2024,1483,875,29,196.55,3,360.74,1.96,6.78,132.54,10.34,65.52,1.84,83.54
CID1562,Summer Promo Blast,Instagram,Awareness,Image,35-44,Male,Desktop,USA,2024-10-18,42,10,4,2024,15182,13574,520,235.46,73,7410.15,3.43,0.45,15.51,14.04,3.23,31.47,3047.1
CID1563,Summer Promo Blast,Instagram,Sales,Story,18-24,Male,Desktop,USA,2024-09-01,35,9,3,2024,6262,4900,495,206.77,39,4591.92,7.9,0.42,33.02,7.88,5.3,22.21,2120.79
CID1564,Lead Generation Max,Instagram,Leads,Video,25-34,Mixed,Mobile,USA,2024-02-21,8,2,1,2024,21432,12826,1566,363.65,371,13217.67,7.31,0.23,16.97,23.69,0.98,36.35,3534.72
CID1565,Conversion Accelerator,Facebook,Leads,Image,25-34,Male,Mobile,USA,2024-04-19,16,4,2,2024,7612,3670,482,33.25,10,1341.76,6.33,0.07,4.37,2.07,3.33,40.35,3935.37
CID1566,Conversion Accelerator,Facebook,Traffic,Story,35-44,Female,Desktop,USA,2024-10-22,43,10,4,2024,43940,35334,2194,178.63,216,6639.11,4.99,0.08,4.07,9.85,0.83,37.17,3616.68
CID1567,Lead Generation Max,Instagram,Leads,Carousel,25-34,Female,Mobile,USA,2024-11-19,47,11,4,2024,49280,32256,3470,100.02,698,17005.18,7.04,0.03,2.03,20.12,0.14,170.02,16901.78
CID1568,Summer Promo Blast,Instagram,Awareness,Image,25-34,Mixed,Desktop,USA,2024-11-17,46,11,4,2024,45269,25009,2146,358.39,444,60770.82,4.74,0.17,7.92,20.69,0.81,169.57,16856.62
CID1569,New Product Launch,Facebook,Traffic,Video,35-44,Female,Desktop,USA,2024-06-28,26,6,2,2024,2802,1694,25,420.15,1,22.64,0.89,16.81,149.95,4.0,420.15,0.05,-94.61
CID1570,New Product Launch,Instagram,Sales,Carousel,18-24,Male,Mobile,USA,2024-06-09,23,6,2,2024,43319,22064,2869,376.38,523,24668.57,6.62,0.13,8.69,18.23,0.72,65.54,6454.17
CID1571,Website Traffic Growth,Instagram,Sales,Video,35-44,Mixed,Mobile,USA,2024-01-04,1,1,1,2024,12084,5264,815,177.71,142,17370.17,6.74,0.22,14.71,17.42,1.25,97.74,9674.45
CID1572,Holiday Mega Sale,Facebook,Sales,Story,18-24,Mixed,Desktop,USA,2024-07-04,27,7,3,2024,34902,18115,1582,240.62,305,45416.8,4.53,0.15,6.89,19.28,0.79,188.75,18774.91
CID1573,Lead Generation Max,Instagram,Leads,Story,35-44,Male,Desktop,USA,2024-04-21,16,4,2,2024,43759,21059,2040,176.32,342,31374.06,4.66,0.09,4.03,16.76,0.52,177.94,17693.82
CID1574,New Product Launch,Instagram,Sales,Image,18-24,Male,Desktop,USA,2024-10-28,44,10,4,2024,11702,6421,421,468.34,23,2250.35,3.6,1.11,40.02,5.46,20.36,4.8,380.49
CID1575,Website Traffic Growth,Facebook,Awareness,Image,35-44,Female,Desktop,USA,2024-04-09,15,4,2,2024,12927,7014,357,275.13,42,3275.64,2.76,0.77,21.28,11.76,6.55,11.91,1090.58
CID1576,Retargeting Strategy,Instagram,Leads,Carousel,18-24,Mixed,Mobile,USA,2024-08-23,34,8,3,2024,12927,5558,320,276.27,9,210.81,2.48,0.86,21.37,2.81,30.7,0.76,-23.69
CID1577,Conversion Accelerator,Facebook,Awareness,Story,25-34,Female,Desktop,USA,2024-01-06,1,1,1,2024,32921,26709,565,147.37,42,4144.14,1.72,0.26,4.48,7.43,3.51,28.12,2712.06
CID1578,Conversion Accelerator,Instagram,Traffic,Carousel,25-34,Mixed,Mobile,USA,2024-07-29,31,7,3,2024,28326,11864,354,221.21,70,4972.4,1.25,0.62,7.81,19.77,3.16,22.48,2147.82
CID1579,Brand Awareness Boost,Facebook,Traffic,Carousel,25-34,Male,Desktop,USA,2024-03-05,10,3,1,2024,9618,5730,185,325.08,40,2839.83,1.92,1.76,33.8,21.62,8.13,8.74,773.58
CID1580,Summer Promo Blast,Facebook,Awareness,Image,25-34,Female,Mobile,USA,2024-12-10,50,12,4,2024,48368,34704,2459,46.84,355,52198.5,5.08,0.02,0.97,14.44,0.13,1114.4,111340.01
CID1581,Holiday Mega Sale,Instagram,Sales,Image,25-34,Mixed,Mobile,USA,2024-10-03,40,10,4,2024,14051,7375,933,144.37,226,29711.8,6.64,0.15,10.27,24.22,0.64,205.8,20480.31
CID1582,Lead Generation Max,Instagram,Awareness,Story,35-44,Male,Mobile,USA,2024-09-15,37,9,3,2024,9267,5483,241,141.52,26,1006.29,2.6,0.59,15.27,10.79,5.44,7.11,611.06
CID1583,Summer Promo Blast,Instagram,Awareness,Video,25-34,Mixed,Desktop,USA,2024-09-01,35,9,3,2024,31474,22010,1030,106.24,202,15611.13,3.27,0.1,3.38,19.61,0.53,146.94,14594.21
CID1584,Brand Awareness Boost,Facebook,Traffic,Story,25-34,Male,Desktop,USA,2024-09-29,39,9,3,2024,19607,15839,325,287.11,57,4192.01,1.66,0.88,14.64,17.54,5.04,14.6,1360.07
CID1585,New Product Launch,Instagram,Leads,Video,25-34,Female,Desktop,USA,2024-12-04,49,12,4,2024,16834,11496,471,493.15,71,3171.01,2.8,1.05,29.29,15.07,6.95,6.43,543.01
